"Student_ID","School_ID","Sex","Race","English","DOB","Num_Siblings","Parent_Highest_ED","Fam_Income","Stan_Comp_Test_Q_B","Math_Q_B","Reading_Q_B","Class_Prep_B","Writing_Ability_B","Hours_HW_B","Hours_TV_B","Student_Job_B","Varsity_Baseball_B","JV_Baseball_B","JV_Softball_B","Varsity_Softball_B","JV_Basketball_B","Varsity_Basketball_B","JV_Football_B","Varsity_Football_B","JV_Soccer_B","Varsity_Soccer_B","JV_Other_B","Varsity_Other_B","JV_Individual_B","Varsity_Individual_B","Band_Chorus_B","Play_Musical_B","Student_Gov_B","Honor_Society_B","Yearbook_Newspaper_B","Service_Clubs_B","Hours_Spent_ExtraCiriculars_B","Num_Sports_B","Highest_Level_Sport_B","Future_Edu_Plans_B","Standardized_Test_F1","Int_Mural_F1","Int_Schol_F1","Grade_Level_F1","Math_Q_F1","Total_AP_F1","Total_GPA_F1","Senior_GPA_F1","Sophomore_GPA_F1","Band_Chorus_F1","Post_Secondary_College_F2","Highest_Ed_F2","Applied_College_F2","College_Type_F2","Highest_Ed_Expected_F2","Int_Mur_JV_F2","Int_Col_Varsity_F2","Post_Secondary_Adult_F3","High_School_F3","GED_F3","Credential_F3","Four_Year_F3"
102226,-5,1,2,0,198512,-4,2,9,2,3,2,-2.651,-1.847,19,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,8,3,3,5,3,2,2,3,3,-5,-5,-5,-5,1,1,5,1,4,8,1,1,1,0,0,1,0
102227,-5,1,3,0,198511,4,6,9,1,1,1,1.034,-1.087,98,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,9,1,1,5,3,1,1,3,1,-5,-5,-5,-5,2,1,5,1,4,8,2,2,1,0,0,0,0
102228,-5,2,4,1,198612,3,5,10,1,1,2,-1.254,-0.63,8,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,5,3,1,1,3,1,-5,-5,-5,-5,2,1,5,1,4,6,1,1,1,0,0,0,0
102232,-5,2,2,0,198604,1,6,11,3,4,2,-0.984,0.131,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,2,5,3,1,1,3,4,-5,-5,-5,-5,1,0,3,1,-3,9,-3,-3,1,1,0,0,0
102233,-5,2,2,0,198505,-4,2,9,2,2,2,0.575,-0.514,98,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16,1,2,7,3,1,2,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,1,0,1,0
102234,-5,2,4,0,198511,3,4,7,1,1,1,1.034,-1.384,-9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,4,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,4,2,1,1,0,0,0,0
102235,-5,1,2,1,198601,2,2,9,4,4,4,-1.403,0.052,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,3,-5,-5,-5,-5,1,1,5,1,4,6,1,1,-4,0,0,-4,-4
102261,-5,-8,-8,-8,-8,-8,-8,11,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,2,1,3,3,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,-8,0,1,0
103101,-5,2,7,1,198612,1,6,11,4,4,4,1.034,1.001,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,5,3,1,1,3,3,-5,-5,-5,-5,2,1,6,1,1,7,1,1,1,1,0,1,1
103102,-5,1,4,0,198507,2,2,2,1,1,1,-9,-4,-9,-9,-9,-9,-9,-9,-9,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,0,0,0,0,-9,0,0,5,4,2,2,2,1,-5,-5,-5,-5,2,-8,-8,-8,-8,-8,-8,-8,-4,-9,0,-4,-4
103103,-5,1,5,0,198612,3,8,8,2,1,2,-0.175,0.052,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,-1,4,1,1,3,2,-5,-5,-5,-5,1,-8,-8,-8,-8,-8,-8,-8,1,0,0,0,0
103104,-5,2,7,1,198602,1,6,11,3,3,4,0.555,1.951,11,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,2,5,3,2,3,3,3,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,1,0,1,1
103107,-5,1,3,1,198511,0,7,9,2,2,2,-1.713,-9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,6,-3,-3,0,0,0,-3,-3
103108,-5,1,7,1,198611,-9,6,11,3,3,4,1.034,1.001,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,2,7,3,1,3,3,3,-5,-5,-5,-5,1,1,6,1,1,7,2,1,1,0,0,1,0
103109,-5,2,7,1,198607,2,6,10,3,2,4,-0.195,1.001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,1,8,1,1,1,1,0,1,0
103110,-5,2,7,1,198605,1,3,12,4,4,4,0.264,1.001,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,2,6,3,1,2,3,4,-5,-5,-5,-5,1,1,6,1,1,7,2,1,-4,0,0,-4,-4
103111,-5,2,3,1,198602,1,4,9,3,3,2,1.034,0.515,4,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,3,3,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,1,0,1,0
103112,-5,1,4,1,198601,0,2,9,2,2,1,0.264,-0.435,10,4,0,0,1,-9,-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,1,1,3,3,-5,-5,-5,-5,1,-8,-8,-8,-8,-8,-8,-8,-8,0,0,-8,-8
103114,-5,1,3,1,198610,-4,6,3,1,1,1,0.264,-1.847,8,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,2,-9,1,1,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,-9,0,-4,-4
103115,-5,2,5,1,198612,2,1,8,2,1,3,1.034,-0.6,7,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,2,1,5,3,1,1,3,1,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,1,0,0,0
103116,-5,2,3,1,198605,2,6,9,3,3,3,-0.653,-0.405,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,2,5,3,1,1,3,2,-5,-5,-5,-5,2,1,6,1,1,6,1,1,1,0,0,1,0
103117,-5,1,4,0,198403,3,3,6,1,1,1,0.264,-4,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,1,5,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,3,1,-3,7,-3,-3,1,1,0,1,0
103118,-5,2,7,0,198607,1,2,8,3,3,2,0.264,0.052,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,3,3,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,1,0,0,0
103119,-5,1,4,1,198606,1,2,6,1,1,1,-1.423,-1.847,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,1,1,6,4,1,2,2,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
103122,-5,2,7,1,198512,-4,6,10,2,2,2,0.096,-1.195,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,2,1,5,3,1,1,3,2,-5,-5,-5,-5,1,1,6,1,3,7,1,1,1,0,0,0,-9
103124,-5,2,3,1,198511,1,2,2,1,1,1,0.076,0.32,3,8,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,3,1,-5,-5,-5,-5,1,1,4,1,7,7,1,1,1,-9,0,1,0
103125,-5,2,4,0,198512,2,4,6,1,1,1,0.264,-0.819,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,5,3,2,1,3,1,-5,-5,-5,-5,1,1,5,1,4,7,1,1,1,0,0,0,0
103126,-5,-4,-4,-4,-4,-4,-4,1,1,1,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,3,2,-5,-5,-5,-5,1,0,1,0,-3,4,-3,-3,-8,-4,0,-8,-8
103127,-5,1,7,1,198609,1,7,11,4,4,3,1.034,0.32,21,2,0,-9,-9,-9,-9,-9,-9,0,1,-9,-9,0,1,-9,-9,0,0,0,1,0,0,10,2,2,7,-6,1,3,3,4,-5,-5,-5,-5,1,1,6,1,2,7,3,1,1,0,0,1,0
103128,-5,1,4,0,198605,-4,2,9,1,1,1,-0.195,-9,4,8,0,0,1,0,0,0,0,0,0,-9,-9,1,0,0,0,1,0,0,0,0,0,15,2,1,6,3,1,1,3,1,-5,-5,-5,-5,3,-4,-4,-4,-4,-4,-4,-4,1,0,0,0,0
103129,-5,1,7,1,198510,2,5,11,3,3,2,0.743,-0.63,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,6,3,1,1,1,0,1,0
103161,-5,-8,-8,-8,-8,-8,-8,10,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,1,1,3,1,-5,-5,-5,-5,1,-8,-8,-8,-8,-8,-8,-8,1,-8,0,0,0
103162,-5,-8,-8,-8,-8,-8,-8,10,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,3,2,-5,-5,-5,-5,1,0,3,0,-3,4,-3,-3,0,-8,0,-3,-3
103203,-5,2,5,0,198601,1,1,3,2,2,1,0.743,-4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,3,1,1,3,1,-5,-5,-5,-5,1,1,5,1,4,4,1,1,1,0,0,0,0
103204,-5,2,7,0,198612,0,2,7,1,1,2,0.264,-4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,1,1,3,1,-5,-5,-5,-5,1,1,6,1,2,7,1,1,1,1,0,1,0
103205,-5,2,5,0,198510,1,5,9,3,3,3,0.555,-4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,99,99,6,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,1,0,1,1
103210,-5,2,2,0,198601,-4,4,7,2,1,4,0.575,-4,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,3,1,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,0,0,0,0
103212,-5,2,2,0,198410,-9,2,4,1,1,2,0.096,-4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,5,3,1,1,3,1,-5,-5,-5,-5,1,1,4,1,9,9,1,1,1,0,0,0,0
103213,-5,2,-8,-8,-8,0,2,3,-8,-8,-8,-8,0.812,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-9,1,1,3,1,-5,-5,-5,-5,1,0,1,1,-3,4,-3,-3,0,-8,0,-3,-3
103214,-5,1,3,1,198602,-4,3,8,1,1,2,-0.485,-4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
103215,-5,1,3,1,198604,-4,5,8,3,3,4,-0.485,-4,32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,1,3,3,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,-9,0,-4,-4
103218,-5,1,5,0,198509,-4,2,7,1,1,1,-1.423,-4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,2,-3,-3,-4,-9,0,-4,-4
103219,-5,2,5,1,198501,4,3,8,1,1,1,-0.775,-4,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,1,1,-8,-8,-5,-5,-5,-5,2,1,5,1,4,9,1,1,1,1,0,0,0
103221,-5,2,3,0,198505,2,8,9,2,2,2,1.034,1.293,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,5,-6,1,1,3,2,-5,-5,-5,-5,1,1,5,1,6,7,1,1,-4,0,0,-4,-4
103223,-5,1,5,0,198512,3,5,8,2,1,3,-0.383,-0.441,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,1,1,3,1,-5,-5,-5,-5,1,0,3,1,-3,6,-3,-3,1,1,0,1,0
103225,-5,1,7,1,198502,1,6,12,4,3,4,0.743,-4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,6,3,1,1,-9,3,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,1,0,0,0
103226,-5,2,5,1,198608,-4,1,4,2,2,2,1.034,-4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,1,1,3,2,-5,-5,-5,-5,1,1,6,1,2,7,1,1,1,0,0,1,-9
103229,-5,1,-8,-8,-8,1,2,9,-8,-8,-8,-8,-4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,2,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,0,-8,0,-3,-3
103230,-5,-4,-4,-4,-4,-4,-4,8,1,1,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,1,1,3,1,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,-4,0,0,0
103231,-5,1,5,0,198708,0,7,7,2,2,1,-1.902,-4,3,3,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,3,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,7,1,1,1,-9,0,0,0
103301,-5,1,7,1,198510,0,2,2,1,1,1,-1.882,-1.19,29,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,3,2,-5,-5,-5,-5,1,-8,-8,-8,-8,-8,-8,-8,-4,1,0,-4,-4
103302,-5,1,2,0,198502,4,2,2,2,2,3,-0.006,-1.847,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,-8,-8
103303,-5,1,2,0,198602,2,6,10,2,2,2,0.453,-1.087,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,-4,-4,-4,-4,-4,-4,-4,0,0,0,-3,-3
103304,-5,2,7,1,198611,-4,6,11,2,2,3,1.034,-0.898,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,3,1,-5,-5,-5,-5,-9,1,5,1,4,6,1,1,1,0,0,0,0
103305,-5,2,4,0,198606,0,5,5,2,2,1,-0.195,-1.55,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
103306,-5,1,7,1,198601,2,1,10,3,3,3,0.743,-9,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,2,3,3,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,0,1,0,-3,-3
103307,-5,1,2,0,198602,-9,5,8,1,1,2,-2.651,-0.143,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
103308,-5,2,6,0,198608,0,7,10,4,4,3,-9,-4,98,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,1,2,6,3,1,3,3,4,-5,-5,-5,-5,1,1,6,1,2,7,1,1,1,-9,0,1,0
103309,-5,2,2,0,198608,-4,1,11,2,3,2,0.743,-4,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,2,7,1,1,1,1,0,1,0
103310,-5,1,7,1,198511,1,2,7,1,1,2,-2.172,-1.847,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,3,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,2,-3,-3,-4,0,0,-4,-4
103312,-5,2,7,1,198608,2,7,12,3,3,3,-0.195,0.052,5,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,1,1,3,2,-5,-5,-5,-5,2,1,6,1,1,7,1,1,-8,1,0,-8,-8
103313,-5,2,7,1,198602,-9,2,10,4,3,4,-0.485,0.32,10,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,3,-3,-3,-4,1,0,-4,-4
103314,-5,2,2,0,198612,3,1,2,3,3,3,-9,0.052,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,-1,3,1,1,3,4,-5,-5,-5,-5,2,1,6,1,1,7,1,1,1,1,0,1,0
103315,-5,2,7,0,198512,0,2,7,1,1,2,-2.651,-1.384,15,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,1,3,3,1,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,0,0,1,0
103316,-5,2,7,0,198603,-9,1,8,3,3,2,0.743,0.052,13,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,2,3,2,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,0,0,0,0
103317,-5,1,2,0,198510,2,2,5,4,4,3,0.284,1.27,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,2,7,1,1,1,0,0,0,1
103318,-5,2,7,1,198607,3,7,10,4,3,4,0.284,0.32,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,0,0,1,0
103319,-5,1,2,0,198512,3,4,4,1,1,1,-2.651,0.052,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,0,0,0,-9
103320,-5,2,4,0,198409,0,2,7,2,2,1,1.034,-0.332,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-8,1,1,-8,-8,-5,-5,-5,-5,1,1,4,1,9,9,1,1,1,1,0,0,0
103321,-5,2,7,1,198603,1,4,9,2,1,2,1.034,-0.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,1,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,3,-3,-3,-4,0,0,-4,-4
103322,-5,2,2,1,198612,2,2,10,3,2,3,-1.234,-0.6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,7,1,1,1,0,0,1,0
103323,-5,1,7,1,198603,1,1,6,3,3,4,0.264,0.247,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,2,3,2,-5,-5,-5,-5,1,1,5,1,4,8,1,1,1,1,0,1,0
103324,-5,1,3,1,198512,2,3,9,1,1,1,1.034,1.001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,2,1,1,3,1,-5,-5,-5,-5,1,1,5,1,4,4,1,1,1,1,0,-9,0
104101,-5,2,7,1,198510,1,6,13,4,3,4,0.264,1.756,3,2,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0,-9,-9,0,0,0,0,0,1,12,2,2,6,3,1,3,3,4,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,1,0,1,1
104102,-5,-4,-4,-4,-4,-4,-4,12,2,3,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,1,1,3,2,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,-4,0,0,-9
104103,-5,1,3,1,198512,1,6,10,2,2,1,-0.964,0.807,20,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,1,1,-8,-8,-5,-5,-5,-5,1,1,5,1,4,5,1,1,1,1,0,0,0
104104,-5,2,7,1,198609,2,8,13,3,3,3,0.453,0.052,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,12,2,2,5,3,1,2,3,3,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,0,0,1,0
104105,-5,1,2,0,198511,1,6,8,2,3,1,1.034,-4,35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21,2,2,5,3,1,2,3,3,-5,-5,-5,-5,1,1,6,1,1,7,2,1,-8,0,0,-8,-8
104106,-5,2,7,0,198602,0,2,9,1,1,1,-2.07,-0.898,2,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,-5,-5,-5,-5,1,1,5,1,6,6,1,1,1,1,0,0,0
104107,-5,1,7,1,198604,1,5,11,4,4,4,-0.006,0.052,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,8,2,2,5,3,2,1,3,3,-5,-5,-5,-5,1,1,6,1,2,7,3,1,1,0,0,0,0
104108,-5,2,7,1,198604,0,7,12,3,3,4,0.743,-0.435,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-9,0,0,1,9,2,2,6,3,1,3,3,3,-5,-5,-5,-5,1,1,6,1,2,7,2,1,1,0,0,1,1
104109,-5,1,5,0,198409,-9,1,8,1,1,1,1.034,-4,2,3,-9,-9,-9,1,0,-9,-9,1,0,-9,-9,1,0,-9,-9,0,0,0,0,0,0,-9,4,1,2,3,1,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,4,-3,-3,1,-9,0,0,-9
104110,-5,1,7,1,198610,1,6,11,4,4,4,0.743,-0.898,-9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,2,6,1,1,1,1,0,0,-9
104111,-5,1,6,1,198606,1,7,10,4,4,4,0.743,-0.411,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,-9,-9,-9,3,4,-5,-5,-5,-5,-9,1,6,1,1,6,-9,2,1,1,0,1,1
104112,-5,1,7,1,198509,1,7,12,4,4,3,-9,-0.898,98,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,20,-9,-9,6,3,2,3,3,3,-5,-5,-5,-5,1,1,6,1,1,7,2,3,1,-9,0,0,1
104113,-5,-4,-4,-4,-4,-4,-4,11,3,4,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,-9,3,3,3,-5,-5,-5,-5,1,1,6,1,2,7,1,3,1,-4,0,1,0
104115,-5,1,3,1,198511,2,5,11,2,2,3,-0.485,-0.898,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,4,3,3,2,3,2,-5,-5,-5,-5,1,1,6,1,1,6,1,3,1,0,0,1,0
104116,-5,1,3,1,198609,1,4,9,2,2,3,-0.195,-1.847,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,0,0,1,0
104117,-5,2,2,1,198609,-9,8,12,4,4,4,0.264,1.951,19,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,13,3,2,7,3,1,3,3,4,-5,-5,-5,-5,1,1,6,1,1,8,1,1,1,1,0,1,1
104118,-5,1,5,1,198602,2,6,11,3,3,4,-1.152,-4,3,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,3,2,5,3,3,1,3,2,-5,-5,-5,-5,1,1,6,1,2,8,2,1,-4,0,0,-4,-4
104119,-5,1,7,1,198605,1,6,10,4,2,4,0.743,0.32,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,1,1,3,3,-5,-5,-5,-5,1,1,5,0,4,6,1,1,1,0,0,0,0
